id,tenant_id,table_id,customer_id,waiter_id,status,total_amount,prep_time_order,created_at,completed_at
12990,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,67,28,Paid,360000,33,2025-03-16 21:26:56.381+00,2025-03-16 22:09:56.381+00
12991,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,67,31,Paid,471000,30,2025-05-10 13:42:40.763+00,2025-05-10 14:36:40.763+00
12992,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,89,32,Served,1329000,55,2025-06-07 14:49:18.781+00,2025-06-07 16:02:18.781+00
12993,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,66,31,Paid,193000,14,2025-01-30 12:21:15.049+00,2025-01-30 13:14:15.049+00
12994,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,,30,Paid,160000,19,2025-06-08 14:49:14.374+00,2025-06-08 15:46:14.374+00
12995,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,75,27,Cancelled,84000,12,2025-03-27 14:16:34.392+00,
12996,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,67,27,Pending,690000,53,2025-03-28 23:04:14.099+00,
12997,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,,26,Paid,906000,10,2025-03-05 10:10:21.727+00,2025-03-05 11:14:21.727+00
12998,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,,24,Pending,333000,60,2025-06-23 21:52:21.966+00,
12999,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,57,23,Paid,461000,21,2025-11-01 05:53:23.516+00,2025-11-01 06:09:23.516+00
13000,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,,28,Paid,146000,22,2025-09-05 23:07:35.551+00,2025-09-06 00:32:35.551+00
13001,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,93,27,Paid,2104000,55,2025-11-10 14:42:18.808+00,2025-11-10 16:06:18.808+00
13002,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,91,23,Paid,470000,27,2025-07-25 22:50:39.421+00,2025-07-25 23:28:39.421+00
13003,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,62,32,Paid,521000,47,2025-06-04 13:19:42.105+00,2025-06-04 14:22:42.105+00
13004,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,57,27,Completed,280000,33,2025-10-02 17:55:31.456+00,2025-10-02 18:45:31.456+00
13005,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,66,30,Served,654000,55,2025-11-03 22:38:13.630+00,2025-11-04 00:04:13.630+00
13006,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,98,31,Served,470000,36,2025-03-20 09:28:01.986+00,2025-03-20 10:09:01.986+00
13007,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,53,23,Pending,1337000,58,2025-04-20 08:41:39.548+00,
13008,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,84,32,Pending,470000,26,2025-02-18 06:11:05.944+00,
13009,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,59,28,Completed,1549000,41,2026-01-11 11:28:43.731+00,2026-01-11 12:48:43.731+00
13010,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,,28,Served,165000,23,2025-05-30 20:24:23.829+00,2025-05-30 20:50:23.829+00
13011,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,67,,Unsubmit,515000,57,2025-06-04 22:03:56.618+00,
13012,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,,32,Paid,998000,47,2026-01-13 22:30:21.415+00,2026-01-13 23:48:21.415+00
13013,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,88,,Unsubmit,1780000,32,2025-09-07 10:01:45.478+00,
13014,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,59,23,Served,275000,54,2025-10-05 19:19:22.460+00,2025-10-05 20:39:22.460+00
13015,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,61,25,Cancelled,653000,17,2025-08-15 05:16:21.511+00,
13016,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,,30,Paid,2441000,52,2025-03-27 04:30:40.640+00,2025-03-27 05:08:40.640+00
13017,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,78,29,Pending,331000,25,2025-03-26 04:16:53.229+00,
13018,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,67,28,Completed,231000,46,2025-05-12 05:58:13.349+00,2025-05-12 06:55:13.349+00
13019,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,52,31,Paid,2858000,32,2025-06-22 02:35:37.403+00,2025-06-22 03:01:37.403+00
13020,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,89,31,Paid,465000,50,2025-12-26 05:51:55.892+00,2025-12-26 06:13:55.892+00
13021,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,52,26,Cancelled,3074000,16,2025-02-27 07:19:54.949+00,
13022,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,82,27,Paid,1428000,27,2025-07-23 12:10:35.779+00,2025-07-23 12:38:35.779+00
13023,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,27,Paid,1291000,54,2025-05-16 18:27:29.663+00,2025-05-16 18:58:29.663+00
13024,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,53,27,Paid,301000,45,2025-12-27 22:51:36.941+00,2025-12-28 00:18:36.941+00
13025,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,84,24,Approved,1047000,35,2025-08-27 12:12:00.876+00,
13026,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,58,26,Paid,888000,36,2025-06-04 21:45:09.641+00,2025-06-04 22:11:09.641+00
13027,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,79,28,Paid,2295000,27,2025-11-17 02:59:58.585+00,2025-11-17 03:42:58.585+00
13028,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,,23,Pending,450000,55,2025-11-23 17:18:38.428+00,
13029,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,,25,Cancelled,1413000,46,2025-11-09 22:13:14.103+00,
13030,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,57,27,Paid,2157000,14,2025-12-05 03:17:10.458+00,2025-12-05 04:02:10.458+00
13031,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,57,30,Pending,835000,57,2025-11-18 12:47:59.695+00,
13032,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,88,23,Paid,302000,36,2025-12-02 14:13:38.349+00,2025-12-02 15:14:38.349+00
13033,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,77,31,Paid,1371000,20,2025-05-28 19:43:02.208+00,2025-05-28 20:01:02.208+00
13034,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,,26,Pending,381000,37,2025-10-25 15:28:02.175+00,
13035,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,79,28,Served,55000,51,2025-02-18 20:30:44.423+00,2025-02-18 21:15:44.423+00
13036,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,93,,Unsubmit,1098000,48,2025-04-28 17:25:42.412+00,
13037,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,,26,Paid,919000,37,2025-07-01 16:49:26.914+00,2025-07-01 17:26:26.914+00
13038,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,66,32,Served,130000,46,2025-04-03 01:24:39.100+00,2025-04-03 02:09:39.100+00
13039,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,80,23,Paid,1681000,33,2025-03-09 20:35:36.780+00,2025-03-09 21:41:36.780+00
13040,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,,,Unsubmit,626000,60,2025-10-12 13:22:11.659+00,
13041,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,51,25,Pending,136000,26,2026-01-02 12:27:44.293+00,
13042,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,28,Served,475000,50,2025-11-20 00:30:53.958+00,2025-11-20 01:36:53.958+00
13043,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,70,26,Served,324000,33,2025-03-20 11:15:51.218+00,2025-03-20 12:02:51.218+00
13044,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,82,23,Paid,426000,32,2025-01-21 04:24:47.867+00,2025-01-21 05:02:47.867+00
13045,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,63,26,Paid,400000,54,2025-03-19 10:44:47.569+00,2025-03-19 11:09:47.569+00
13046,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,71,25,Paid,150000,39,2025-04-17 08:08:24.466+00,2025-04-17 08:40:24.466+00
13047,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,80,28,Served,1463000,18,2025-12-08 19:02:28.545+00,2025-12-08 19:52:28.545+00
13048,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,73,26,Served,543000,33,2026-01-07 09:43:13.779+00,2026-01-07 11:08:13.779+00
13049,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,95,30,Pending,2286000,21,2025-08-26 03:45:04.980+00,
13050,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,,26,Served,680000,40,2025-04-27 10:55:07.397+00,2025-04-27 12:06:07.397+00
13051,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,,25,Pending,1451000,22,2025-04-20 00:05:24.267+00,
13052,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,,28,Paid,1006000,39,2025-09-18 22:38:17.116+00,2025-09-18 23:24:17.116+00
13053,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,92,23,Paid,1245000,32,2025-08-02 09:15:09.284+00,2025-08-02 10:05:09.284+00
13054,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,92,27,Paid,265000,54,2025-03-02 07:14:09.033+00,2025-03-02 08:04:09.033+00
13055,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,,,Unsubmit,335000,40,2025-03-01 08:04:26.773+00,
13056,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,98,32,Completed,120000,12,2025-06-21 21:21:55.087+00,2025-06-21 22:25:55.087+00
13057,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,87,27,Paid,1125000,47,2025-03-31 12:19:58.521+00,2025-03-31 13:07:58.521+00
13058,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,63,29,Paid,1518000,36,2025-02-11 11:28:20.967+00,2025-02-11 12:57:20.967+00
13059,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,,28,Cancelled,991000,11,2025-03-27 08:29:08.175+00,
13060,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,62,30,Cancelled,1290000,22,2025-08-17 11:48:08.945+00,
13061,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,54,24,Served,820000,33,2025-02-18 07:11:29.970+00,2025-02-18 07:57:29.970+00
13062,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,80,30,Cancelled,515000,55,2025-08-25 03:10:31.925+00,
13063,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,95,28,Paid,651000,53,2025-10-11 19:49:56.421+00,2025-10-11 20:34:56.421+00
13064,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,,27,Paid,1740000,27,2025-06-04 13:19:42.021+00,2025-06-04 14:24:42.021+00
13065,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,81,26,Paid,752000,60,2025-07-03 10:03:23.436+00,2025-07-03 11:07:23.436+00
13066,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,,29,Cancelled,294000,29,2025-07-27 17:37:22.199+00,
13067,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,71,24,Served,480000,34,2025-02-22 13:56:16.003+00,2025-02-22 14:23:16.003+00
13068,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,97,31,Paid,859000,51,2025-10-12 18:05:38.382+00,2025-10-12 18:24:38.382+00
13069,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,29,Served,160000,10,2025-02-10 07:42:45.328+00,2025-02-10 08:07:45.328+00
13070,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,,26,Paid,1190000,38,2025-04-22 01:14:25.590+00,2025-04-22 02:17:25.590+00
13071,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,93,27,Paid,567000,35,2025-11-07 21:19:43.376+00,2025-11-07 22:36:43.376+00
13072,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,68,32,Paid,430000,22,2025-07-01 11:48:20.854+00,2025-07-01 12:14:20.854+00
13073,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,25,Paid,1240000,15,2025-03-13 08:54:44.648+00,2025-03-13 10:20:44.648+00
13074,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,64,32,Pending,615000,18,2025-02-15 22:21:01.802+00,
13075,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,84,27,Approved,264000,32,2025-09-19 07:18:10.074+00,
13076,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,58,23,Cancelled,524000,59,2025-11-04 16:19:23.376+00,
13077,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,71,29,Paid,729000,27,2025-06-20 22:00:44.494+00,2025-06-20 22:51:44.494+00
13078,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,90,27,Paid,772000,33,2025-07-17 01:21:09.463+00,2025-07-17 02:03:09.463+00
13079,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,63,26,Served,25000,54,2025-08-06 07:57:25.859+00,2025-08-06 09:09:25.859+00
13080,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,,27,Paid,995000,29,2025-01-23 04:26:51.753+00,2025-01-23 05:37:51.753+00
13081,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,59,28,Pending,213000,43,2025-11-12 15:15:58.935+00,
13082,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,79,27,Paid,268000,32,2025-12-31 04:33:13.868+00,2025-12-31 04:54:13.868+00
13083,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,,32,Paid,366000,34,2025-01-18 20:38:24.190+00,2025-01-18 22:08:24.190+00
13084,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,83,28,Completed,298000,32,2025-10-09 09:48:09.109+00,2025-10-09 10:23:09.109+00
13085,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,65,25,Pending,946000,35,2025-07-15 01:56:02.062+00,
13086,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,97,29,Pending,1225000,40,2025-04-16 19:42:39.976+00,
13087,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,80,26,Paid,1879000,50,2026-01-08 20:53:42.382+00,2026-01-08 21:31:42.382+00
13088,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,67,30,Served,765000,28,2025-04-06 10:48:01.511+00,2025-04-06 11:07:01.511+00
13089,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,31,Paid,1003000,44,2025-05-14 12:04:36.493+00,2025-05-14 12:43:36.493+00
13090,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,,24,Paid,555000,57,2026-01-01 00:19:57.065+00,2026-01-01 00:35:57.065+00
13091,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,89,32,Paid,1880000,56,2025-10-08 00:13:29.695+00,2025-10-08 01:00:29.695+00
13092,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,,31,Completed,475000,37,2026-01-11 15:40:45.211+00,2026-01-11 16:33:45.211+00
13093,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,99,25,Pending,1986000,52,2025-12-02 04:59:12.326+00,
13094,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,85,31,Approved,1177000,42,2025-08-05 21:52:48.715+00,
13095,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,57,,Unsubmit,998000,34,2025-06-23 04:08:52.165+00,
13096,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,64,24,Paid,68000,20,2026-01-06 00:46:38.681+00,2026-01-06 01:06:38.681+00
13097,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,27,Paid,372000,25,2025-03-01 18:35:36.859+00,2025-03-01 19:56:36.859+00
13098,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,,30,Paid,3630000,60,2025-07-26 02:26:53.600+00,2025-07-26 03:56:53.600+00
13099,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,74,29,Served,420000,56,2025-07-05 17:00:57.084+00,2025-07-05 17:22:57.084+00
13100,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,61,,Unsubmit,100000,33,2025-08-26 14:12:45.892+00,
13101,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,,24,Approved,1130000,51,2025-04-04 02:41:00.447+00,
13102,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,54,32,Approved,601000,29,2025-04-01 16:28:19.102+00,
13103,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,,23,Paid,123000,39,2025-09-20 01:57:48.377+00,2025-09-20 02:21:48.377+00
13104,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,,31,Paid,909000,41,2025-02-14 20:47:19.205+00,2025-02-14 21:21:19.205+00
13105,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,61,23,Paid,1049000,56,2025-09-24 22:13:12.280+00,2025-09-24 22:29:12.280+00
13106,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,85,26,Pending,42000,50,2025-08-07 02:30:50.516+00,
13107,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,94,24,Served,1007000,42,2025-09-09 17:52:25.782+00,2025-09-09 18:31:25.782+00
13108,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,,31,Paid,1506000,30,2025-07-28 18:54:00.525+00,2025-07-28 19:35:00.525+00
13109,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,75,25,Approved,1224000,48,2025-11-25 12:55:00.221+00,
13110,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,72,,Unsubmit,430000,49,2025-09-11 15:30:35.588+00,
13111,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,80,23,Completed,1283000,54,2025-03-19 10:28:01.392+00,2025-03-19 10:53:01.392+00
13112,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,91,30,Paid,1953000,48,2025-04-04 09:37:18.536+00,2025-04-04 10:39:18.536+00
13113,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,90,27,Cancelled,791000,38,2025-07-26 02:31:45.128+00,
13114,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,86,29,Pending,1158000,49,2026-01-03 09:10:39.683+00,
13115,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,89,27,Paid,660000,41,2025-06-18 07:58:51.639+00,2025-06-18 09:03:51.639+00
13116,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,80,30,Served,2127000,17,2025-03-30 21:30:26.670+00,2025-03-30 21:58:26.670+00
13117,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,,29,Pending,485000,21,2025-08-29 03:54:16.087+00,
13118,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,75,27,Approved,1256000,36,2025-12-15 09:24:45.406+00,
13119,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,79,26,Pending,1753000,26,2025-08-28 03:22:50.883+00,
13120,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,82,29,Paid,1035000,13,2025-09-08 10:21:06.310+00,2025-09-08 11:24:06.310+00
13121,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,28,Pending,1907000,24,2025-03-08 08:57:22.458+00,
13122,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,74,30,Paid,754000,21,2025-10-08 07:35:17.683+00,2025-10-08 07:51:17.683+00
13123,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,25,Paid,2571000,31,2026-01-10 07:09:59.280+00,2026-01-10 07:45:59.280+00
13124,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,87,23,Approved,394000,13,2025-07-21 13:04:22.724+00,
13125,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,82,24,Served,357000,50,2025-03-30 13:51:38.605+00,2025-03-30 15:11:38.605+00
13126,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,,31,Pending,585000,58,2025-11-16 08:03:08.454+00,
13127,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,87,31,Served,923000,44,2025-09-28 05:44:17.417+00,2025-09-28 06:09:17.417+00
13128,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,76,29,Paid,570000,13,2025-05-09 21:25:04.105+00,2025-05-09 22:48:04.105+00
13129,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,53,31,Pending,847000,40,2025-08-28 19:07:49.036+00,
13130,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,85,30,Paid,1476000,24,2025-02-06 19:13:56.144+00,2025-02-06 20:13:56.144+00
13131,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,27,Completed,365000,19,2025-02-10 06:09:26.008+00,2025-02-10 07:30:26.008+00
13132,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,56,25,Served,260000,53,2025-10-30 02:14:12.788+00,2025-10-30 03:12:12.788+00
13133,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,,25,Paid,250000,25,2025-01-31 11:21:22.805+00,2025-01-31 11:57:22.805+00
13134,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,56,28,Paid,720000,20,2025-03-14 07:37:13.813+00,2025-03-14 08:09:13.813+00
13135,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,,23,Completed,1258000,17,2025-10-03 00:55:10.514+00,2025-10-03 01:15:10.514+00
13136,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,,23,Paid,974000,28,2025-07-18 11:30:09.001+00,2025-07-18 12:42:09.001+00
13137,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,77,27,Paid,365000,20,2026-01-01 07:16:52.314+00,2026-01-01 08:16:52.314+00
13138,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,71,29,Paid,1999000,38,2025-11-18 17:05:45.522+00,2025-11-18 17:38:45.522+00
13139,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,100,28,Paid,110000,49,2025-09-27 21:21:27.715+00,2025-09-27 21:49:27.715+00
13140,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,56,28,Paid,605000,11,2025-04-08 09:51:28.834+00,2025-04-08 10:22:28.834+00
13141,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,62,,Unsubmit,1216000,17,2025-09-23 00:10:51.208+00,
13142,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,63,27,Completed,1665000,41,2025-12-15 09:15:32.656+00,2025-12-15 09:40:32.656+00
13143,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,,28,Paid,247000,28,2025-07-09 11:02:06.786+00,2025-07-09 11:52:06.786+00
13144,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,84,23,Cancelled,120000,30,2025-01-23 09:15:17.858+00,
13145,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,,26,Cancelled,1952000,50,2025-06-21 06:47:47.475+00,
13146,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,78,30,Paid,415000,10,2025-11-26 08:58:35.059+00,2025-11-26 09:58:35.059+00
13147,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,97,24,Cancelled,112000,55,2025-11-28 10:24:37.803+00,
13148,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,83,25,Paid,560000,11,2025-10-15 13:19:22.077+00,2025-10-15 13:55:22.077+00
13149,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,99,30,Paid,924000,44,2026-01-01 03:45:29.267+00,2026-01-01 04:38:29.267+00
13150,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,24,Served,152000,39,2025-10-25 10:53:18.176+00,2025-10-25 12:00:18.176+00
13151,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,79,30,Served,2800000,22,2025-02-28 00:44:25.694+00,2025-02-28 01:06:25.694+00
13152,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,,28,Paid,435000,49,2025-06-17 01:22:24.773+00,2025-06-17 02:10:24.773+00
13153,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,82,24,Served,1880000,49,2025-09-14 06:29:10.338+00,2025-09-14 06:48:10.338+00
13154,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,80,28,Paid,2383000,33,2025-12-04 13:17:13.992+00,2025-12-04 14:41:13.992+00
13155,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,27,Paid,75000,10,2025-10-07 23:23:56.659+00,2025-10-07 23:49:56.659+00
13156,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,29,Paid,813000,53,2025-11-09 17:02:48.974+00,2025-11-09 17:49:48.974+00
13157,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,100,32,Served,1030000,20,2025-08-06 15:31:32.167+00,2025-08-06 16:45:32.167+00
13158,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,54,27,Paid,400000,18,2025-05-12 21:11:27.568+00,2025-05-12 22:37:27.568+00
13159,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,,26,Approved,146000,57,2025-06-07 05:32:30.248+00,
13160,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,61,25,Paid,791000,15,2025-05-20 18:04:59.968+00,2025-05-20 19:20:59.968+00
13161,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,98,25,Served,230000,57,2025-04-11 07:41:48.884+00,2025-04-11 08:27:48.884+00
13162,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,,25,Paid,1252000,12,2025-05-29 10:51:56.054+00,2025-05-29 11:10:56.054+00
13163,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,100,29,Paid,1081000,22,2025-10-31 21:16:55.913+00,2025-10-31 22:18:55.913+00
13164,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,26,Completed,702000,17,2025-10-30 13:46:10.140+00,2025-10-30 14:33:10.140+00
13165,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,96,26,Paid,1446000,29,2025-08-16 00:00:44.368+00,2025-08-16 00:47:44.368+00
13166,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,,26,Served,110000,38,2025-04-23 18:55:49.760+00,2025-04-23 19:43:49.760+00
13167,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,69,23,Paid,1966000,11,2025-08-03 08:08:21.423+00,2025-08-03 09:06:21.423+00
13168,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,84,28,Served,1699000,33,2025-02-07 07:14:19.716+00,2025-02-07 07:30:19.716+00
13169,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,94,27,Paid,598000,23,2025-03-02 08:41:07.144+00,2025-03-02 09:50:07.144+00
13170,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,92,26,Served,254000,54,2025-10-17 05:28:47.602+00,2025-10-17 05:55:47.602+00
13171,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,57,24,Cancelled,1009000,59,2025-05-20 11:24:48.822+00,
13172,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,86,30,Paid,1477000,10,2025-09-16 19:13:13.392+00,2025-09-16 20:38:13.392+00
13173,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,,29,Paid,399000,35,2025-03-11 03:04:30.180+00,2025-03-11 04:04:30.180+00
13174,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,56,27,Paid,45000,50,2025-05-16 23:07:55.370+00,2025-05-16 23:43:55.370+00
