id,tenant_id,order_id,amount,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,service_charge_rate,service_charge_amount,payment_method,paid_at
8621,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11475,399000,380000,0,0,5,19000,0,0,Card,2025-09-29 01:53:06.200+00
8622,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11476,1019235,1142000,15,171300,5,48535,0,0,Cash,2025-04-12 00:34:52.623+00
8623,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11478,157500,150000,0,0,5,7500,0,0,E-Wallet,2025-07-25 14:15:15.777+00
8624,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11479,685125,725000,10,72500,5,32625,0,0,Cash,2025-10-15 02:14:34.154+00
8625,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11481,498750,475000,0,0,5,23750,0,0,E-Wallet,2025-11-29 21:03:59.103+00
8626,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11482,708750,750000,10,75000,5,33750,0,0,Cash,2025-09-03 08:13:55.088+00
8627,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11483,518805,549000,10,54900,5,24705,0,0,E-Wallet,2025-11-12 23:53:23.041+00
8628,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11484,168000,160000,0,0,5,8000,0,0,Cash,2025-04-30 22:24:38.136+00
8629,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11485,816480,864000,10,86400,5,38880,0,0,Cash,2025-03-28 13:27:17.734+00
8630,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11487,786240,832000,10,83200,5,37440,0,0,Cash,2025-05-09 12:09:02.066+00
8631,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11488,1779645,1994000,15,299100,5,84745,0,0,Card,2025-08-21 02:24:40.272+00
8632,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11489,541485,573000,10,57300,5,25785,0,0,Cash,2025-11-08 20:44:11.694+00
8633,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11490,1254855,1406000,15,210900,5,59755,0,0,Cash,2025-10-18 19:19:47.542+00
8634,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11491,937125,1050000,15,157500,5,44625,0,0,Card,2025-11-22 07:12:41.710+00
8635,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11494,617085,653000,10,65300,5,29385,0,0,E-Wallet,2025-02-09 18:08:39.935+00
8636,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11495,278250,265000,0,0,5,13250,0,0,E-Wallet,2025-08-20 03:15:56.363+00
8637,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11497,1469947.5,1647000,15,247050,5,69997.5,0,0,E-Wallet,2025-06-13 13:27:15.294+00
8638,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11498,1115625,1250000,15,187500,5,53125,0,0,Card,2025-12-17 13:15:11.956+00
8639,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11499,127050,121000,0,0,5,6050,0,0,E-Wallet,2025-10-01 17:16:33.069+00
8640,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11500,1177207.5,1319000,15,197850,5,56057.5,0,0,Card,2025-05-11 21:39:55.400+00
8641,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11501,474390,502000,10,50200,5,22590,0,0,E-Wallet,2025-11-17 08:05:50.310+00
8642,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11503,90300,86000,0,0,5,4300,0,0,Card,2025-05-21 02:00:05.681+00
8643,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11504,349650,333000,0,0,5,16650,0,0,Cash,2025-02-06 19:52:10.367+00
8644,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11505,776790,822000,10,82200,5,36990,0,0,Cash,2026-01-15 03:19:36.149+00
8645,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11506,508410,538000,10,53800,5,24210,0,0,Card,2025-05-15 08:31:13.437+00
8646,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11507,617085,653000,10,65300,5,29385,0,0,E-Wallet,2025-07-17 06:18:15.212+00
8647,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11508,859950,910000,10,91000,5,40950,0,0,Card,2025-03-25 23:37:20.346+00
8648,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11509,311850,297000,0,0,5,14850,0,0,E-Wallet,2025-06-07 16:17:44.480+00
8649,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11510,1145970,1284000,15,192600,5,54570,0,0,Card,2025-10-30 01:25:31.732+00
8650,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11511,1028160,1152000,15,172800,5,48960,0,0,Cash,2025-04-20 04:40:38.847+00
8651,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11513,109200,104000,0,0,5,5200,0,0,Card,2025-04-02 23:24:46.506+00
8652,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11514,115500,110000,0,0,5,5500,0,0,E-Wallet,2025-07-19 22:20:53.300+00
8653,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11515,304500,290000,0,0,5,14500,0,0,Cash,2025-01-31 09:59:02.750+00
8654,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11516,1454775,1630000,15,244500,5,69275,0,0,E-Wallet,2025-06-25 12:26:18.179+00
8655,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11517,82950,79000,0,0,5,3950,0,0,Card,2025-08-13 23:07:08.611+00
8656,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11518,415800,396000,0,0,5,19800,0,0,Cash,2026-01-04 08:02:35.133+00
8657,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11519,576450,610000,10,61000,5,27450,0,0,Cash,2025-03-19 08:41:08.788+00
8658,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11520,656775,695000,10,69500,5,31275,0,0,Card,2025-02-05 00:48:28.079+00
8659,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11521,380100,362000,0,0,5,18100,0,0,Card,2025-10-21 16:22:14.441+00
8660,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11522,718200,760000,10,76000,5,34200,0,0,Cash,2026-01-08 10:24:00.411+00
8661,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11523,292950,279000,0,0,5,13950,0,0,Cash,2025-05-29 11:39:14.679+00
8662,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11524,325500,310000,0,0,5,15500,0,0,Cash,2025-01-25 00:03:08.243+00
8663,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11526,478800,456000,0,0,5,22800,0,0,Card,2025-08-10 22:18:19.404+00
8664,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11527,420000,400000,0,0,5,20000,0,0,Card,2025-12-12 23:26:09.313+00
8665,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11528,791910,838000,10,83800,5,37710,0,0,Cash,2025-07-03 14:33:35.007+00
8666,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11529,330750,315000,0,0,5,15750,0,0,Cash,2025-06-15 16:59:32.974+00
8667,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11530,844830,894000,10,89400,5,40230,0,0,Cash,2025-07-08 16:47:48.032+00
8668,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11531,571725,605000,10,60500,5,27225,0,0,E-Wallet,2025-03-29 21:52:49.206+00
8669,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11532,1695750,1900000,15,285000,5,80750,0,0,Cash,2025-05-07 18:28:25.685+00
8670,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11533,774900,820000,10,82000,5,36900,0,0,Cash,2025-10-07 03:44:35.902+00
8671,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11534,717255,759000,10,75900,5,34155,0,0,E-Wallet,2025-07-25 02:14:07.926+00
8672,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11535,1133475,1270000,15,190500,5,53975,0,0,E-Wallet,2025-03-24 12:48:56.713+00
8673,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11538,1089742.5,1221000,15,183150,5,51892.5,0,0,Card,2025-01-23 02:03:18.627+00
8674,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11539,2258025,2530000,15,379500,5,107525,0,0,E-Wallet,2025-04-25 02:35:06.888+00
8675,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11541,911242.5,1021000,15,153150,5,43392.5,0,0,E-Wallet,2025-12-18 01:21:38.813+00
8676,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11542,644490,682000,10,68200,5,30690,0,0,Card,2025-04-28 06:44:05.975+00
8677,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11543,722925,765000,10,76500,5,34425,0,0,Cash,2025-03-12 13:34:24.355+00
8678,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11544,682290,722000,10,72200,5,32490,0,0,Cash,2025-01-22 15:18:09.192+00
8679,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11547,521640,552000,10,55200,5,24840,0,0,E-Wallet,2025-12-31 12:20:21.789+00
8680,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11549,1406580,1576000,15,236400,5,66980,0,0,Cash,2025-04-22 01:18:07.803+00
8681,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11550,664335,703000,10,70300,5,31635,0,0,E-Wallet,2025-07-13 03:22:01.184+00
8682,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11551,543375,575000,10,57500,5,25875,0,0,Cash,2025-11-29 17:27:13.686+00
8683,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11552,220500,210000,0,0,5,10500,0,0,E-Wallet,2025-06-04 11:14:10.359+00
8684,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11553,983535,1102000,15,165300,5,46835,0,0,E-Wallet,2025-05-04 18:20:48.799+00
8685,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11555,2234820,2504000,15,375600,5,106420,0,0,Card,2025-10-15 15:32:10.647+00
8686,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11556,1325362.5,1485000,15,222750,5,63112.5,0,0,Card,2025-05-16 18:15:12.672+00
8687,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11557,1328932.5,1489000,15,223350,5,63282.5,0,0,Cash,2025-05-02 01:57:43.900+00
8688,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11559,1442280,1616000,15,242400,5,68680,0,0,Cash,2025-03-28 05:41:40.467+00
8689,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11560,304500,290000,0,0,5,14500,0,0,E-Wallet,2025-06-14 20:33:26.033+00
8690,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11562,945157.5,1059000,15,158850,5,45007.5,0,0,E-Wallet,2025-10-17 00:31:09.411+00
8691,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11564,148050,141000,0,0,5,7050,0,0,Cash,2025-01-25 09:16:39.713+00
8692,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11565,1063860,1192000,15,178800,5,50660,0,0,Cash,2025-05-27 21:38:07.880+00
8693,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11567,1093312.5,1225000,15,183750,5,52062.5,0,0,Card,2025-03-24 14:27:49.215+00
8694,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11568,937125,1050000,15,157500,5,44625,0,0,Cash,2025-11-05 09:32:34.386+00
8695,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11569,940275,995000,10,99500,5,44775,0,0,Cash,2025-11-27 12:58:53.419+00
8696,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11570,797580,844000,10,84400,5,37980,0,0,E-Wallet,2025-06-24 20:52:38.057+00
8697,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11574,450450,429000,0,0,5,21450,0,0,Cash,2025-06-15 05:29:33.700+00
8698,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11576,740880,784000,10,78400,5,35280,0,0,Card,2025-06-24 15:37:34.524+00
8699,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11577,1590435,1782000,15,267300,5,75735,0,0,Card,2025-07-20 04:20:58.076+00
8700,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11578,576450,610000,10,61000,5,27450,0,0,Card,2025-01-27 19:33:18.835+00
8701,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11579,756945,801000,10,80100,5,36045,0,0,Cash,2025-06-24 10:02:21.288+00
8702,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11580,1205767.5,1351000,15,202650,5,57417.5,0,0,E-Wallet,2025-03-10 23:47:15.599+00
8703,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11581,584010,618000,10,61800,5,27810,0,0,E-Wallet,2025-12-17 07:36:42.171+00
8704,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11582,902475,955000,10,95500,5,42975,0,0,Cash,2025-11-02 07:17:14.932+00
8705,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11583,892500,1000000,15,150000,5,42500,0,0,Card,2025-11-19 21:14:04.909+00
8706,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11585,126000,120000,0,0,5,6000,0,0,Cash,2025-05-18 12:11:53.011+00
8707,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11586,1792140,2008000,15,301200,5,85340,0,0,Cash,2025-12-11 03:34:12.580+00
8708,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11587,357000,340000,0,0,5,17000,0,0,Cash,2025-09-27 00:04:42.228+00
8709,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11588,1015665,1138000,15,170700,5,48365,0,0,Cash,2025-09-19 19:23:17.627+00
8710,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11589,504630,534000,10,53400,5,24030,0,0,E-Wallet,2025-11-25 08:15:19.502+00
8711,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11590,542430,574000,10,57400,5,25830,0,0,Cash,2025-12-23 05:55:41.068+00
8712,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11591,71400,68000,0,0,5,3400,0,0,Card,2025-12-19 00:17:55.990+00
8713,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11592,1484227.5,1663000,15,249450,5,70677.5,0,0,E-Wallet,2025-10-24 06:07:52.231+00
8714,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11594,205800,196000,0,0,5,9800,0,0,Cash,2025-07-26 16:27:41.459+00
8715,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11596,318150,303000,0,0,5,15150,0,0,Cash,2025-09-27 03:10:50.325+00
8716,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11597,1337857.5,1499000,15,224850,5,63707.5,0,0,Card,2025-01-25 01:46:10.617+00
8717,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11598,784350,830000,10,83000,5,37350,0,0,Card,2025-12-08 11:44:22.930+00
8718,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11599,678510,718000,10,71800,5,32310,0,0,E-Wallet,2025-11-08 17:33:20.031+00
8719,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11601,1977780,2216000,15,332400,5,94180,0,0,Card,2025-05-09 12:09:31.021+00
8720,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11602,285600,272000,0,0,5,13600,0,0,Cash,2025-04-30 12:40:44.262+00
8721,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11603,439950,419000,0,0,5,20950,0,0,Cash,2025-11-18 12:43:07.643+00
8722,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11604,199500,190000,0,0,5,9500,0,0,Card,2025-10-01 16:02:28.554+00
8723,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11605,475335,503000,10,50300,5,22635,0,0,Cash,2025-12-21 10:40:25.691+00
8724,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11606,1668975,1870000,15,280500,5,79475,0,0,Card,2025-08-29 11:51:45.768+00
8725,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11607,2531130,2836000,15,425400,5,120530,0,0,E-Wallet,2025-10-19 16:22:19.748+00
8726,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11608,1232542.5,1381000,15,207150,5,58692.5,0,0,Cash,2025-01-28 12:48:15.277+00
8727,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11609,635040,672000,10,67200,5,30240,0,0,Cash,2025-06-09 00:17:36.530+00
8728,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11610,626535,663000,10,66300,5,29835,0,0,E-Wallet,2025-10-13 11:36:46.484+00
8729,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11611,1113840,1248000,15,187200,5,53040,0,0,Cash,2025-09-04 21:49:57.537+00
8730,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11612,437850,417000,0,0,5,20850,0,0,E-Wallet,2025-09-24 11:47:28.385+00
8731,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11613,147000,140000,0,0,5,7000,0,0,Cash,2025-03-04 06:59:37.355+00
8732,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11614,97650,93000,0,0,5,4650,0,0,Card,2025-05-18 23:03:43.397+00
8733,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11615,2125042.5,2381000,15,357150,5,101192.5,0,0,Cash,2026-01-09 09:23:20.010+00
8734,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11616,1030837.5,1155000,15,173250,5,49087.5,0,0,Cash,2025-10-13 14:54:55.866+00
8735,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11617,668115,707000,10,70700,5,31815,0,0,Cash,2025-06-12 04:43:17.964+00
8736,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11618,1326255,1486000,15,222900,5,63155,0,0,Cash,2025-11-29 07:35:59.040+00
8737,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11620,173250,165000,0,0,5,8250,0,0,Cash,2026-01-05 18:07:48.486+00
8738,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11622,252000,240000,0,0,5,12000,0,0,Cash,2025-04-25 15:43:43.186+00
8739,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11623,87150,83000,0,0,5,4150,0,0,E-Wallet,2025-03-02 21:23:26.832+00
8740,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11625,1031730,1156000,15,173400,5,49130,0,0,E-Wallet,2025-03-30 17:32:44.347+00
8741,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11626,350700,334000,0,0,5,16700,0,0,Cash,2025-08-17 20:41:31.405+00
8742,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11629,515550,491000,0,0,5,24550,0,0,Cash,2025-05-03 14:53:29.444+00
8743,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11630,975502.5,1093000,15,163950,5,46452.5,0,0,Cash,2025-03-11 19:06:06.248+00
8744,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11631,755055,799000,10,79900,5,35955,0,0,Card,2025-11-05 23:36:02.697+00
8745,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11632,1023697.5,1147000,15,172050,5,48747.5,0,0,Card,2025-02-14 20:36:12.292+00
8746,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11633,2558797.5,2867000,15,430050,5,121847.5,0,0,E-Wallet,2025-02-23 18:29:28.857+00
8747,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11634,126000,120000,0,0,5,6000,0,0,Card,2025-11-15 15:28:35.184+00
8748,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11637,508410,538000,10,53800,5,24210,0,0,Cash,2025-02-14 14:31:47.230+00
8749,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11639,480060,508000,10,50800,5,22860,0,0,Cash,2025-12-14 13:17:03.183+00
8750,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11640,589680,624000,10,62400,5,28080,0,0,Card,2025-10-06 07:01:14.536+00
8751,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11641,1132582.5,1269000,15,190350,5,53932.5,0,0,Card,2025-05-05 10:28:21.448+00
8752,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11642,708750,750000,10,75000,5,33750,0,0,Card,2025-01-19 14:51:10.387+00
8753,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11643,57750,55000,0,0,5,2750,0,0,Cash,2025-12-04 12:05:16.495+00
8754,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11644,195300,186000,0,0,5,9300,0,0,E-Wallet,2025-02-25 19:18:44.846+00
8755,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11646,642600,680000,10,68000,5,30600,0,0,E-Wallet,2025-03-11 02:46:59.916+00
8756,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11647,105000,100000,0,0,5,5000,0,0,Cash,2025-07-01 19:25:56.612+00
8757,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11648,606690,642000,10,64200,5,28890,0,0,Cash,2025-09-17 13:21:40.533+00
8758,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11649,1643092.5,1841000,15,276150,5,78242.5,0,0,Cash,2025-11-19 08:00:02.519+00
8759,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11650,897750,950000,10,95000,5,42750,0,0,E-Wallet,2025-05-17 15:06:44.973+00
8760,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11651,141750,135000,0,0,5,6750,0,0,Card,2025-05-18 23:38:03.849+00
8761,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11652,1281630,1436000,15,215400,5,61030,0,0,Card,2025-03-21 21:16:27.669+00
8762,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11653,837270,886000,10,88600,5,39870,0,0,Card,2025-03-21 18:51:43.426+00
8763,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11654,141750,135000,0,0,5,6750,0,0,E-Wallet,2025-12-11 20:11:46.868+00
8764,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11656,623700,660000,10,66000,5,29700,0,0,Cash,2025-05-18 17:31:18.438+00
8765,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11657,607635,643000,10,64300,5,28935,0,0,Cash,2025-09-25 13:17:28.534+00
8766,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11658,493500,470000,0,0,5,23500,0,0,Card,2025-06-12 21:05:54.279+00
8767,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11659,424200,404000,0,0,5,20200,0,0,Cash,2025-02-23 06:06:19.149+00
8768,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11660,674730,714000,10,71400,5,32130,0,0,Cash,2025-12-11 22:59:02.016+00
8769,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11661,21000,20000,0,0,5,1000,0,0,Cash,2025-06-13 03:03:46.157+00
8770,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11662,313950,299000,0,0,5,14950,0,0,Card,2025-12-15 23:39:25.758+00
8771,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11664,675675,715000,10,71500,5,32175,0,0,Card,2025-12-19 17:38:59.562+00
8772,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11665,426300,406000,0,0,5,20300,0,0,Card,2025-09-21 22:37:59.746+00
8773,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11666,1199520,1344000,15,201600,5,57120,0,0,Cash,2025-09-05 20:19:09.959+00
8774,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11668,1976887.5,2215000,15,332250,5,94137.5,0,0,E-Wallet,2025-08-13 13:57:12.147+00
8775,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11671,55650,53000,0,0,5,2650,0,0,E-Wallet,2025-09-19 20:37:16.652+00
8776,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11673,317100,302000,0,0,5,15100,0,0,Card,2025-11-08 05:48:50.164+00
8777,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11674,642600,680000,10,68000,5,30600,0,0,E-Wallet,2025-08-18 22:11:12.772+00
8778,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11675,951405,1066000,15,159900,5,45305,0,0,Card,2025-05-10 02:04:06.491+00
8779,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11676,236250,225000,0,0,5,11250,0,0,Card,2025-05-26 15:21:39.899+00
8780,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11677,981750,1100000,15,165000,5,46750,0,0,E-Wallet,2025-12-28 04:47:02.245+00
8781,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11679,656775,695000,10,69500,5,31275,0,0,Cash,2025-06-17 17:29:22.653+00
8782,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11680,410550,391000,0,0,5,19550,0,0,E-Wallet,2025-11-19 14:48:57.532+00
8783,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11684,619920,656000,10,65600,5,29520,0,0,E-Wallet,2025-06-30 10:30:12.382+00
8784,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11686,522585,553000,10,55300,5,24885,0,0,E-Wallet,2025-09-28 05:36:20.659+00
8785,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11688,441000,420000,0,0,5,21000,0,0,E-Wallet,2025-04-23 02:02:59.322+00
8786,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11689,36750,35000,0,0,5,1750,0,0,Card,2025-11-19 15:58:18.077+00
8787,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11690,134400,128000,0,0,5,6400,0,0,E-Wallet,2025-06-27 08:17:14.788+00
8788,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11691,720090,762000,10,76200,5,34290,0,0,Cash,2025-04-01 22:02:45.812+00
8789,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11693,709695,751000,10,75100,5,33795,0,0,Cash,2025-02-19 02:09:28.400+00
8790,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11694,1362847.5,1527000,15,229050,5,64897.5,0,0,Card,2025-07-12 16:14:02.387+00
8791,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11695,1039762.5,1165000,15,174750,5,49512.5,0,0,E-Wallet,2025-12-06 03:26:58.757+00
8792,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11697,806085,853000,10,85300,5,38385,0,0,E-Wallet,2025-07-11 16:40:48.543+00
8793,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11698,500850,477000,0,0,5,23850,0,0,Cash,2025-11-26 03:17:53.716+00
8794,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11699,2191980,2456000,15,368400,5,104380,0,0,Card,2025-06-04 19:33:34.412+00
8795,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11700,938910,1052000,15,157800,5,44710,0,0,E-Wallet,2026-01-09 06:41:31.673+00
8796,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11701,50400,48000,0,0,5,2400,0,0,E-Wallet,2025-02-21 08:36:18.148+00
8797,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11703,258300,246000,0,0,5,12300,0,0,Card,2025-11-26 07:03:01.489+00
8798,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11704,227850,217000,0,0,5,10850,0,0,Cash,2025-10-31 06:33:09.736+00
8799,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11707,384300,366000,0,0,5,18300,0,0,Cash,2025-02-21 06:11:52.973+00
8800,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11708,689850,730000,10,73000,5,32850,0,0,E-Wallet,2025-08-23 11:57:37.564+00
8801,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11709,2157172.5,2417000,15,362550,5,102722.5,0,0,Card,2025-08-03 09:04:38.624+00
8802,019bc623-e4a5-735d-9dc7-a9a6b28ee557,11710,1320900,1480000,15,222000,5,62900,0,0,E-Wallet,2025-01-29 03:18:16.459+00
