id,customer_id,dish_id,order_id,rating,comment,created_at
801,43,6,9044,4,Món ăn ngon!,2025-07-20 07:26:11.793+00
802,16,2,9047,4,Tuyệt vời!,2025-05-08 12:35:34.003+00
803,50,1,9065,4,,2025-09-19 06:00:35.823+00
804,46,13,9068,3,Cần cải thiện,2025-07-26 02:28:20.562+00
805,47,33,9086,5,Tuyệt vời!,2025-09-16 03:51:13.652+00
806,12,16,9095,1,,2025-11-08 16:14:39.828+00
807,16,14,9105,4,Sẽ quay lại,2025-05-12 17:09:05.624+00
808,17,1,9108,4,,2025-03-24 06:49:46.996+00
809,14,32,9114,5,Món ăn ngon!,2025-03-19 16:49:57.413+00
810,33,21,9121,5,Món ăn ngon!,2025-08-13 12:39:58.017+00
811,50,24,9150,4,,2025-07-07 22:53:59.466+00
812,19,8,9151,5,Món ăn ngon!,2025-09-23 00:54:37.611+00
813,22,21,9156,2,,2025-01-17 09:44:49.899+00
814,22,20,9160,1,Cần cải thiện,2025-03-09 01:40:42.183+00
815,2,18,9165,5,,2025-12-21 00:14:15.747+00
816,5,1,9173,5,Món ăn ngon!,2025-03-21 17:39:47.343+00
817,1,34,9198,5,Tuyệt vời!,2025-02-02 02:31:06.400+00
818,38,23,9218,5,Sẽ quay lại,2025-04-15 09:43:11.863+00
819,43,27,9281,5,Món ăn ngon!,2025-09-08 20:28:51.831+00
820,20,28,9284,5,Tuyệt vời!,2025-04-03 11:45:28.112+00
821,2,7,9316,5,Sẽ quay lại,2025-08-22 09:00:49.304+00
822,39,20,9323,3,Bình thường,2025-12-03 19:04:08.474+00
823,10,6,9352,2,Bình thường,2025-03-05 18:56:59.494+00
824,8,28,9357,4,Món ăn ngon!,2025-06-21 21:35:15.815+00
825,20,13,9378,4,Tuyệt vời!,2025-05-20 02:14:35.012+00
826,17,32,9395,5,Tuyệt vời!,2025-04-08 21:12:38.124+00
827,22,7,9397,4,Tuyệt vời!,2025-06-28 18:47:35.437+00
828,33,27,9405,4,Món ăn ngon!,2025-07-13 22:23:49.366+00
829,1,1,9415,5,Món ăn ngon!,2025-04-11 19:53:30.668+00
830,17,10,9416,4,Sẽ quay lại,2025-11-03 07:37:46.557+00
831,32,30,9421,5,Tuyệt vời!,2025-12-26 14:26:25.999+00
832,14,34,9422,4,Sẽ quay lại,2025-07-18 21:27:30.741+00
833,24,6,9462,3,,2025-02-13 11:40:12.956+00
834,16,24,9466,5,Món ăn ngon!,2025-08-11 07:12:53.288+00
835,13,13,9476,3,Cần cải thiện,2025-03-10 21:39:51.233+00
836,28,28,9509,3,Cần cải thiện,2025-07-20 00:57:59.661+00
837,28,18,9524,5,Tuyệt vời!,2025-02-27 20:35:44.846+00
838,31,12,9541,4,Món ăn ngon!,2025-04-06 19:38:52.268+00
839,47,24,9570,2,Cần cải thiện,2025-01-31 07:19:41.935+00
840,38,13,9572,3,Bình thường,2025-11-10 22:15:01.106+00
841,8,19,9585,5,Tuyệt vời!,2025-03-09 22:26:03.605+00
842,14,27,9613,3,,2025-12-25 08:56:02.262+00
843,13,16,9627,1,Bình thường,2026-01-05 02:19:27.875+00
844,13,12,9646,5,Món ăn ngon!,2025-05-31 02:58:52.204+00
845,3,27,9650,4,Món ăn ngon!,2025-02-12 20:34:59.104+00
846,31,6,9660,1,Bình thường,2025-03-23 06:04:15.973+00
847,11,21,9676,5,Món ăn ngon!,2025-07-25 17:00:54.502+00
848,24,26,9690,5,Sẽ quay lại,2025-06-24 02:22:36.241+00
849,19,24,9697,1,,2025-12-20 08:23:14.010+00
850,31,11,9714,5,,2025-09-08 19:32:36.698+00
851,9,28,9768,4,Tuyệt vời!,2025-09-24 02:14:14.572+00
852,37,5,9770,4,Món ăn ngon!,2025-06-13 09:33:09.194+00
853,42,1,9789,4,Món ăn ngon!,2025-01-31 21:43:28.528+00
854,17,14,9790,5,,2025-06-18 12:28:21.180+00
855,4,27,9809,5,Tuyệt vời!,2025-06-24 15:18:44.324+00
856,9,16,9817,4,Món ăn ngon!,2025-10-11 04:22:23.914+00
857,34,20,9823,4,Sẽ quay lại,2025-01-20 02:40:37.183+00
858,31,22,9828,3,Cần cải thiện,2025-03-27 05:18:49.330+00
859,34,12,9843,4,Món ăn ngon!,2025-08-13 19:01:41.971+00
860,13,12,9844,4,Món ăn ngon!,2025-12-16 21:27:57.608+00
861,8,22,9861,2,,2025-03-12 10:42:36.718+00
862,44,19,9892,5,Món ăn ngon!,2025-08-10 10:48:34.352+00
863,20,4,9915,3,Cần cải thiện,2026-01-09 22:37:37.673+00
864,3,30,9946,3,,2025-06-26 01:55:40.887+00
865,31,28,9955,3,Bình thường,2025-10-30 02:02:41.558+00
866,40,30,9969,5,Tuyệt vời!,2025-12-05 21:42:22.252+00
867,41,2,10000,4,Món ăn ngon!,2025-10-02 17:59:09.210+00
868,29,33,10045,5,Món ăn ngon!,2025-06-13 04:20:55.701+00
869,26,2,10064,5,Tuyệt vời!,2025-08-19 19:11:34.475+00
870,1,16,10074,5,Tuyệt vời!,2025-12-27 22:35:06.361+00
871,37,31,10084,4,Tuyệt vời!,2025-10-13 05:38:10.023+00
872,35,29,10087,4,,2025-01-31 06:27:32.500+00
873,37,24,10093,5,Sẽ quay lại,2025-12-28 05:43:06.752+00
874,48,12,10096,2,,2025-09-05 15:22:52.215+00
875,38,17,10097,5,Tuyệt vời!,2025-11-10 20:22:19.880+00
876,50,2,10112,4,,2025-11-24 00:41:10.853+00
877,40,21,10139,3,Cần cải thiện,2026-01-08 08:57:24.501+00
878,25,6,10165,5,Sẽ quay lại,2025-12-28 15:34:36.772+00
879,29,1,10187,2,,2025-08-25 07:31:28.715+00
880,2,11,10194,3,,2025-09-10 21:02:12.203+00
881,28,13,10240,3,Bình thường,2025-02-23 06:20:01.698+00
882,47,17,10244,5,,2025-12-04 12:57:11.400+00
883,40,14,10247,5,,2025-07-12 09:25:08.420+00
884,1,6,10263,3,Cần cải thiện,2025-07-13 00:14:20.214+00
885,17,3,10283,5,Món ăn ngon!,2025-12-08 14:43:26.221+00
886,4,12,10286,5,Sẽ quay lại,2025-07-09 06:58:39.650+00
887,23,11,10288,5,,2025-04-26 01:32:28.588+00
888,43,28,10297,4,Sẽ quay lại,2025-09-22 05:24:16.902+00
889,26,31,10301,2,,2025-09-21 20:15:45.607+00
890,16,13,10309,3,Bình thường,2025-01-20 09:21:50.019+00
891,13,2,10321,5,Sẽ quay lại,2025-04-23 15:05:24.947+00
892,18,33,10322,3,Bình thường,2025-05-04 21:17:38.465+00
893,33,18,10337,5,Món ăn ngon!,2025-09-08 00:14:18.016+00
894,27,33,10371,5,Tuyệt vời!,2025-02-08 03:15:59.651+00
895,2,26,10374,3,,2025-02-13 18:19:42.663+00
896,49,27,10387,4,Món ăn ngon!,2025-05-19 17:16:13.953+00
897,18,3,10389,3,Bình thường,2025-09-27 10:19:47.437+00
898,46,24,10390,5,Món ăn ngon!,2025-05-04 03:03:29.075+00
899,19,29,10405,5,Món ăn ngon!,2025-08-20 09:19:40.515+00
900,7,29,10408,5,Món ăn ngon!,2025-04-18 11:57:38.594+00
901,49,2,10436,4,Sẽ quay lại,2025-02-10 20:13:22.086+00
902,32,26,10442,2,Bình thường,2025-11-08 17:41:33.161+00
903,14,29,10484,5,,2025-10-29 07:26:17.708+00
904,14,15,10490,5,,2025-08-23 10:19:52.510+00
905,44,34,10505,5,Tuyệt vời!,2025-08-11 03:19:36.084+00
906,28,1,10516,5,,2025-11-01 07:01:10.650+00
907,3,30,10546,4,Tuyệt vời!,2026-01-11 13:49:24.209+00
908,11,8,10554,5,,2025-09-25 08:25:38.766+00
909,33,22,10565,5,,2025-04-28 00:25:07.674+00
910,41,35,10575,5,Sẽ quay lại,2025-02-10 14:21:07.905+00
911,9,19,10586,5,Sẽ quay lại,2025-11-21 01:44:42.287+00
912,43,8,10633,5,Sẽ quay lại,2025-03-14 20:57:40.225+00
913,23,26,10653,3,Bình thường,2025-02-03 00:00:56.518+00
914,38,35,10667,4,Sẽ quay lại,2025-01-22 19:56:26.652+00
915,29,23,10682,5,Tuyệt vời!,2025-09-08 13:08:28.286+00
916,47,15,10687,5,Món ăn ngon!,2025-06-08 03:57:46.021+00
917,7,29,10688,5,Tuyệt vời!,2025-03-16 09:30:46.001+00
918,12,8,10689,3,Bình thường,2025-05-04 05:09:52.358+00
919,8,16,10696,5,,2025-03-26 16:57:23.522+00
920,45,1,10699,5,,2025-04-26 04:25:45.022+00
921,39,2,10731,5,Món ăn ngon!,2025-08-10 20:37:51.680+00
922,13,27,10737,3,,2025-04-15 22:18:52.922+00
923,42,14,10781,3,,2025-09-27 10:25:42.379+00
924,2,25,10807,3,,2025-11-24 09:29:43.288+00
925,34,14,10828,5,Sẽ quay lại,2025-05-08 14:52:15.570+00
926,3,11,10850,4,Sẽ quay lại,2025-07-25 05:28:47.291+00
927,37,4,10851,4,Tuyệt vời!,2025-12-25 15:50:11.577+00
928,38,34,10854,2,,2025-11-24 08:56:28.490+00
929,32,31,10861,5,Sẽ quay lại,2025-07-29 07:27:58.573+00
930,27,1,10862,5,,2025-07-08 23:47:23.042+00
931,8,1,10874,4,,2025-01-28 02:12:47.320+00
932,39,23,10880,5,Tuyệt vời!,2025-06-07 11:43:29.501+00
933,10,13,10884,5,,2025-08-23 00:33:50.401+00
934,13,27,10897,4,Sẽ quay lại,2025-12-07 22:43:28.967+00
935,6,27,10900,4,Món ăn ngon!,2025-10-02 02:22:41.947+00
936,2,13,10904,5,Tuyệt vời!,2025-09-17 09:21:12.295+00
937,13,34,10910,2,Bình thường,2025-09-12 12:24:57.918+00
938,49,6,10924,4,Món ăn ngon!,2025-06-04 20:01:36.920+00
939,38,14,10928,3,,2025-06-04 12:48:16.774+00
940,2,13,10933,1,Cần cải thiện,2025-09-08 14:44:36.286+00
941,12,15,10950,4,Món ăn ngon!,2025-03-13 01:23:04.679+00
942,27,14,10971,1,Cần cải thiện,2025-10-23 06:45:41.135+00
943,8,35,10979,5,Tuyệt vời!,2025-07-10 05:11:16.434+00
944,59,64,11014,5,,2025-02-01 05:53:29.621+00
945,53,67,11037,5,Tuyệt vời!,2025-09-18 13:45:38.442+00
946,54,42,11042,1,Bình thường,2026-01-12 20:54:26.069+00
947,69,67,11045,3,,2025-08-15 21:53:28.849+00
948,93,45,11055,4,Sẽ quay lại,2025-05-25 23:40:41.567+00
949,95,40,11068,5,Tuyệt vời!,2025-03-17 17:52:33.082+00
950,75,67,11072,5,Món ăn ngon!,2025-03-09 21:37:48.711+00
951,60,39,11092,2,,2025-02-18 02:16:19.614+00
952,68,41,11095,5,,2025-05-07 16:59:52.038+00
953,54,37,11117,5,,2025-05-13 18:40:37.102+00
954,99,59,11129,5,Tuyệt vời!,2026-01-15 22:47:20.239+00
955,92,37,11135,4,,2025-01-23 01:08:08.290+00
956,84,48,11151,4,Sẽ quay lại,2025-09-05 08:38:53.287+00
957,57,39,11175,4,Món ăn ngon!,2025-03-19 11:53:11.501+00
958,94,51,11183,5,Tuyệt vời!,2025-07-17 14:38:06.462+00
959,100,46,11194,5,,2025-09-27 17:27:45.512+00
960,70,56,11201,3,Bình thường,2025-02-23 05:31:44.037+00
961,51,56,11202,3,,2025-02-09 21:48:34.656+00
962,72,41,11211,3,Bình thường,2025-07-18 12:56:13.995+00
963,71,52,11224,4,Sẽ quay lại,2025-10-24 06:37:29.173+00
964,71,61,11229,4,Món ăn ngon!,2025-01-24 03:59:52.997+00
965,99,67,11242,4,,2025-04-08 20:03:19.046+00
966,55,65,11243,2,,2025-09-02 03:23:37.411+00
967,67,38,11246,4,,2025-08-24 03:14:47.516+00
968,54,64,11272,5,Sẽ quay lại,2025-09-26 03:51:55.966+00
969,92,51,11280,5,Tuyệt vời!,2025-12-05 03:24:51.142+00
970,97,46,11285,5,Món ăn ngon!,2025-06-14 03:12:36.037+00
971,71,37,11333,5,Món ăn ngon!,2026-01-05 01:17:59.368+00
972,75,48,11395,5,Tuyệt vời!,2025-04-04 11:57:37.425+00
973,90,66,11404,4,Món ăn ngon!,2026-01-17 07:20:17.779+00
974,57,60,11415,5,,2025-06-13 11:57:35.523+00
975,97,56,11437,4,Món ăn ngon!,2025-04-25 21:21:44.408+00
976,76,47,11449,5,Sẽ quay lại,2025-06-07 21:05:18.364+00
977,100,58,11454,5,Sẽ quay lại,2025-05-10 14:38:40.445+00
978,74,65,11456,3,,2025-08-11 10:30:40.409+00
979,72,44,11473,3,Bình thường,2025-07-04 00:27:34.067+00
980,51,58,11474,4,Món ăn ngon!,2025-03-08 02:01:43.868+00
981,53,68,11483,4,Sẽ quay lại,2025-11-12 23:53:23.041+00
982,61,56,11488,5,Tuyệt vời!,2025-08-21 02:24:40.272+00
983,59,48,11504,4,Sẽ quay lại,2025-02-06 19:52:10.367+00
984,88,45,11506,4,,2025-05-15 08:31:13.437+00
985,54,67,11507,5,Sẽ quay lại,2025-07-17 06:18:15.212+00
986,75,59,11510,5,Món ăn ngon!,2025-10-30 01:25:31.732+00
987,95,57,11516,3,Bình thường,2025-06-25 12:26:18.179+00
988,64,68,11518,4,,2026-01-04 08:02:35.133+00
989,70,58,11522,5,Món ăn ngon!,2026-01-08 10:24:00.411+00
990,57,55,11532,4,Món ăn ngon!,2025-05-07 18:28:25.685+00
991,93,51,11534,4,,2025-07-25 02:14:07.926+00
992,81,36,11549,3,Cần cải thiện,2025-04-22 01:18:07.803+00
993,60,45,11556,3,Cần cải thiện,2025-05-16 18:15:12.672+00
994,59,50,11568,5,Sẽ quay lại,2025-11-05 09:32:34.386+00
995,96,49,11574,5,Tuyệt vời!,2025-06-15 05:29:33.700+00
996,67,65,11583,5,,2025-11-19 21:14:04.909+00
997,89,42,11586,5,,2025-12-11 03:34:12.580+00
998,75,63,11608,3,Cần cải thiện,2025-01-28 12:48:15.277+00
999,70,48,11616,5,Tuyệt vời!,2025-10-13 14:54:55.866+00
1000,54,67,11630,4,Món ăn ngon!,2025-03-11 19:06:06.248+00
1001,77,39,11643,5,Món ăn ngon!,2025-12-04 12:05:16.495+00
1002,93,61,11652,4,Sẽ quay lại,2025-03-21 21:16:27.669+00
1003,60,38,11686,2,,2025-09-28 05:36:20.659+00
1004,69,48,11708,5,Sẽ quay lại,2025-08-23 11:57:37.564+00
1005,84,54,11714,5,Tuyệt vời!,2025-04-22 09:41:24.433+00
1006,55,39,11718,4,Sẽ quay lại,2025-08-12 16:35:48.073+00
1007,81,57,11723,4,,2025-05-06 13:08:56.432+00
1008,59,39,11729,3,Bình thường,2025-02-08 21:45:11.277+00
1009,84,49,11739,5,Sẽ quay lại,2025-08-19 11:46:24.013+00
1010,78,43,11745,4,Món ăn ngon!,2025-12-14 16:08:46.143+00
1011,67,36,11747,2,,2025-04-23 17:38:03.353+00
1012,70,51,11765,2,Bình thường,2025-08-20 00:05:09.381+00
1013,81,48,11804,3,Bình thường,2025-01-17 01:54:52.847+00
1014,61,39,11812,4,Sẽ quay lại,2025-12-22 09:42:43.335+00
1015,69,64,11817,5,Tuyệt vời!,2025-05-08 05:32:06.600+00
1016,58,37,11818,4,Sẽ quay lại,2025-06-29 04:56:26.344+00
1017,78,67,11830,5,,2026-01-07 18:32:58.958+00
1018,91,64,11841,4,Sẽ quay lại,2025-10-10 06:51:37.562+00
1019,84,65,11847,2,Bình thường,2025-12-10 12:44:08.068+00
1020,53,56,11849,5,,2025-07-30 11:13:27.242+00
1021,72,38,11863,4,Món ăn ngon!,2025-01-17 08:35:14.173+00
1022,54,51,11879,5,Sẽ quay lại,2025-09-04 16:44:52.994+00
1023,57,46,11897,2,Bình thường,2025-09-10 15:09:56.628+00
1024,100,52,11936,2,,2025-02-26 06:34:30.594+00
1025,70,49,11984,5,Tuyệt vời!,2025-09-29 06:14:33.790+00
1026,61,61,11986,4,Món ăn ngon!,2025-09-13 13:31:38.567+00
1027,58,56,11995,1,,2025-05-29 14:28:02.447+00
1028,78,53,12003,3,,2025-06-07 04:52:42.601+00
1029,75,38,12004,5,,2025-07-13 15:05:06.953+00
1030,82,36,12022,3,Bình thường,2025-10-23 21:50:18.215+00
1031,85,43,12028,5,Món ăn ngon!,2025-04-13 15:43:51.770+00
1032,94,43,12030,5,Sẽ quay lại,2025-09-05 09:21:48.036+00
1033,54,46,12033,4,Món ăn ngon!,2025-04-30 15:57:16.419+00
1034,92,44,12048,5,Món ăn ngon!,2025-09-30 15:05:33.050+00
1035,64,67,12051,3,,2025-12-25 12:50:58.730+00
1036,64,37,12054,1,,2025-02-16 21:28:39.089+00
1037,54,51,12058,5,Món ăn ngon!,2025-05-07 16:30:13.928+00
1038,77,51,12077,3,Bình thường,2025-05-01 13:35:59.708+00
1039,77,65,12083,4,,2025-10-30 12:09:34.181+00
1040,62,55,12084,5,Món ăn ngon!,2025-10-25 01:25:31.028+00
1041,69,64,12093,4,Món ăn ngon!,2025-05-13 23:04:56.255+00
1042,99,64,12096,5,Tuyệt vời!,2025-11-25 21:08:32.599+00
1043,77,45,12101,4,Tuyệt vời!,2025-10-27 20:04:39.444+00
1044,78,51,12109,4,Sẽ quay lại,2025-09-21 12:10:51.312+00
1045,91,38,12112,5,Món ăn ngon!,2025-09-01 02:52:31.868+00
1046,80,67,12122,4,Sẽ quay lại,2025-03-06 05:58:18.955+00
1047,94,51,12140,4,Sẽ quay lại,2025-09-28 09:37:11.942+00
1048,56,62,12143,3,Bình thường,2025-08-17 19:05:03.452+00
1049,82,40,12153,2,,2025-06-29 18:51:15.460+00
1050,90,46,12164,4,Món ăn ngon!,2025-07-02 17:47:35.876+00
1051,62,53,12170,5,Món ăn ngon!,2025-02-24 18:43:56.284+00
1052,59,38,12178,4,Tuyệt vời!,2025-10-07 16:58:25.086+00
1053,79,42,12191,5,,2025-11-29 13:19:21.477+00
1054,83,54,12199,5,Sẽ quay lại,2025-12-31 17:17:09.083+00
1055,77,52,12218,5,Món ăn ngon!,2025-08-24 15:30:04.609+00
1056,96,48,12247,4,,2025-05-04 20:54:14.289+00
1057,84,67,12248,5,Sẽ quay lại,2025-08-07 12:05:56.221+00
1058,72,49,12250,4,Món ăn ngon!,2025-05-30 13:22:22.791+00
1059,56,42,12261,3,Bình thường,2025-06-21 22:18:10.373+00
1060,77,63,12266,5,Sẽ quay lại,2025-11-07 00:07:36.521+00
1061,55,36,12296,5,Sẽ quay lại,2025-05-03 22:38:59.420+00
1062,52,37,12310,5,Sẽ quay lại,2025-07-28 07:14:22.871+00
1063,71,45,12326,5,,2025-09-22 08:00:30.336+00
1064,94,63,12328,4,Tuyệt vời!,2025-01-26 10:47:46.939+00
1065,80,54,12333,5,,2025-12-05 19:52:58.558+00
1066,62,54,12335,5,,2025-10-05 03:27:18.249+00
1067,73,36,12360,4,Tuyệt vời!,2025-11-20 05:32:19.057+00
1068,72,57,12361,3,,2026-01-03 16:50:15.967+00
1069,97,44,12376,4,Sẽ quay lại,2025-02-03 11:47:28.650+00
1070,54,57,12378,4,Tuyệt vời!,2025-05-30 16:39:51.467+00
1071,81,37,12397,5,Sẽ quay lại,2025-07-07 11:57:04.835+00
1072,62,44,12418,5,Món ăn ngon!,2025-05-08 02:56:09.090+00
1073,54,44,12424,5,Sẽ quay lại,2025-12-16 04:58:26.445+00
1074,95,58,12429,5,,2025-07-25 15:33:04.978+00
1075,72,52,12436,3,Cần cải thiện,2025-07-20 03:41:37.041+00
1076,100,49,12450,1,Bình thường,2025-02-24 18:26:56.142+00
1077,78,47,12465,3,Cần cải thiện,2025-04-19 21:27:40.001+00
1078,73,65,12477,5,Sẽ quay lại,2025-12-01 15:02:45.506+00
1079,61,37,12518,5,Tuyệt vời!,2025-10-19 01:55:08.152+00
1080,65,36,12540,4,Món ăn ngon!,2025-08-20 08:21:08.050+00
1081,53,41,12553,4,,2026-01-05 16:43:41.955+00
1082,72,47,12574,3,Cần cải thiện,2025-03-26 08:18:02.905+00
1083,87,48,12588,3,Bình thường,2025-11-29 17:40:33.838+00
1084,84,63,12601,3,,2025-01-24 18:18:14.193+00
1085,61,63,12614,3,,2025-05-18 12:49:45.192+00
1086,58,52,12623,5,Tuyệt vời!,2025-11-08 02:17:09.164+00
1087,76,41,12627,3,Bình thường,2025-11-15 09:59:01.046+00
1088,88,57,12628,3,,2025-12-15 14:28:35.679+00
1089,96,43,12638,3,Bình thường,2025-07-14 15:18:21.562+00
1090,56,43,12654,1,Cần cải thiện,2025-05-15 07:59:29.090+00
1091,60,47,12664,4,Tuyệt vời!,2025-03-26 06:49:22.092+00
1092,73,51,12668,4,Món ăn ngon!,2025-12-04 03:48:31.529+00
1093,98,36,12672,4,Sẽ quay lại,2025-02-17 19:02:19.718+00
1094,75,53,12687,4,Món ăn ngon!,2025-11-23 15:41:15.130+00
1095,65,46,12698,3,Cần cải thiện,2025-10-25 00:44:47.161+00
1096,90,36,12703,2,,2025-05-19 10:26:28.649+00
1097,96,61,12742,5,,2026-01-01 17:20:08.279+00
1098,71,62,12753,2,,2025-11-27 11:17:35.738+00
1099,82,64,12757,4,Tuyệt vời!,2025-08-10 09:22:56.924+00
1100,97,41,12809,5,,2025-06-16 02:04:29.154+00
1101,85,66,12823,5,Món ăn ngon!,2025-09-27 10:03:44.471+00
1102,73,39,12835,5,Sẽ quay lại,2025-10-24 18:39:42.059+00
1103,58,49,12845,5,Tuyệt vời!,2025-06-13 02:41:19.848+00
1104,51,49,12847,5,Tuyệt vời!,2025-02-20 18:28:35.815+00
1105,98,49,12850,5,Tuyệt vời!,2025-04-10 00:45:39.616+00
1106,64,48,12899,4,Tuyệt vời!,2025-02-17 23:21:09.975+00
1107,83,62,12915,5,Sẽ quay lại,2025-07-18 01:49:18.797+00
1108,75,40,12917,4,Món ăn ngon!,2025-11-01 10:54:22.741+00
1109,63,36,12923,2,Bình thường,2025-04-02 14:49:55.949+00
1110,54,44,12924,2,,2025-09-27 16:42:49.731+00
1111,54,59,12928,4,,2025-10-13 04:07:24.594+00
1112,84,50,12961,4,Món ăn ngon!,2025-07-15 03:31:27.887+00
1113,67,46,12990,4,Tuyệt vời!,2025-03-16 22:09:56.381+00
1114,67,61,12991,4,Sẽ quay lại,2025-05-10 14:36:40.763+00
1115,93,54,13001,5,Sẽ quay lại,2025-11-10 16:06:18.808+00
1116,89,67,13020,3,Cần cải thiện,2025-12-26 06:13:55.892+00
1117,77,62,13033,5,,2025-05-28 20:01:02.208+00
1118,63,63,13045,5,Sẽ quay lại,2025-03-19 11:09:47.569+00
1119,87,64,13057,5,Sẽ quay lại,2025-03-31 13:07:58.521+00
1120,95,42,13063,4,Tuyệt vời!,2025-10-11 20:34:56.421+00
1121,71,51,13077,5,Sẽ quay lại,2025-06-20 22:51:44.494+00
1122,80,59,13087,4,,2026-01-08 21:31:42.382+00
1123,89,61,13091,4,Tuyệt vời!,2025-10-08 01:00:29.695+00
1124,64,56,13096,5,Tuyệt vời!,2026-01-06 01:06:38.681+00
1125,80,63,13154,4,,2025-12-04 14:41:13.992+00
1126,61,42,13160,1,,2025-05-20 19:20:59.968+00
1127,96,37,13165,5,Sẽ quay lại,2025-08-16 00:47:44.368+00
1128,69,55,13167,4,Món ăn ngon!,2025-08-03 09:06:21.423+00
1129,94,38,13169,2,Bình thường,2025-03-02 09:50:07.144+00
1130,77,44,13179,4,Sẽ quay lại,2025-04-04 11:49:50.021+00
1131,62,57,13194,3,Bình thường,2025-12-05 05:52:32.714+00
1132,100,66,13200,2,,2025-08-26 11:29:30.484+00
1133,94,50,13204,4,Tuyệt vời!,2025-02-21 08:21:03.108+00
1134,95,49,13206,4,Tuyệt vời!,2025-08-20 09:18:55.859+00
1135,69,39,13210,1,,2025-07-15 03:58:41.996+00
1136,53,64,13216,2,Bình thường,2025-06-21 16:08:58.764+00
1137,84,53,13232,4,,2025-07-22 14:09:41.958+00
1138,86,39,13245,4,Tuyệt vời!,2025-07-29 12:50:49.202+00
1139,99,60,13273,3,Cần cải thiện,2025-04-07 03:12:47.749+00
1140,73,41,13277,4,,2025-08-24 23:16:23.361+00
1141,89,52,13303,5,Tuyệt vời!,2025-11-10 19:10:28.064+00
1142,93,58,13336,2,Bình thường,2025-10-10 11:19:15.647+00
1143,62,58,13343,3,Bình thường,2025-12-14 18:33:44.420+00
1144,85,42,13380,4,Sẽ quay lại,2025-03-23 20:19:56.700+00
1145,63,65,13384,4,,2025-12-27 19:50:33.393+00
1146,57,47,13385,4,,2025-09-06 13:36:01.629+00
1147,82,55,13400,3,Cần cải thiện,2025-02-14 22:00:28.235+00
1148,74,68,13410,3,Cần cải thiện,2025-11-28 05:55:30.299+00
1149,69,40,13422,5,Tuyệt vời!,2025-04-21 20:41:45.410+00
1150,52,65,13448,5,Sẽ quay lại,2025-04-17 08:02:38.109+00
1151,77,53,13457,5,,2025-12-09 05:45:25.871+00
1152,69,68,13471,5,Món ăn ngon!,2025-03-23 09:31:12.909+00
1153,87,40,13481,2,Bình thường,2025-03-24 11:31:38.338+00
1154,79,59,13496,3,Cần cải thiện,2025-08-18 06:58:35.095+00
1155,76,56,13508,5,Món ăn ngon!,2025-08-26 10:09:14.566+00
1156,90,64,13583,5,Món ăn ngon!,2025-11-18 17:52:35.058+00
1157,84,52,13585,5,Sẽ quay lại,2025-01-26 12:01:04.022+00
1158,64,67,13594,5,Tuyệt vời!,2025-03-18 10:21:02.518+00
1159,74,50,13601,5,Sẽ quay lại,2025-01-21 14:08:16.354+00
1160,70,64,13604,4,,2025-09-27 17:16:42.245+00
1161,59,60,13647,5,,2025-04-26 11:19:33.943+00
1162,53,42,13681,5,Sẽ quay lại,2025-11-22 18:52:06.012+00
1163,66,41,13731,5,,2025-07-20 15:32:19.541+00
1164,83,50,13782,4,,2025-09-09 08:06:34.447+00
1165,56,49,13789,4,,2025-08-24 04:08:39.201+00
1166,70,46,13816,4,Món ăn ngon!,2025-10-02 13:44:04.324+00
1167,89,57,13817,5,,2025-02-18 09:20:56.473+00
1168,96,36,13818,3,,2025-08-17 23:57:30.532+00
1169,76,56,13821,5,,2025-10-21 11:31:43.856+00
1170,56,44,13855,2,Cần cải thiện,2026-01-02 21:42:04.175+00
1171,69,67,13863,4,Tuyệt vời!,2025-02-07 13:44:49.818+00
1172,63,47,13871,5,Tuyệt vời!,2025-03-21 16:49:41.744+00
1173,51,50,13887,5,Tuyệt vời!,2025-01-20 01:13:34.152+00
1174,67,39,13908,4,Sẽ quay lại,2025-02-27 12:27:49.010+00
1175,69,48,13909,1,,2025-08-30 08:51:31.518+00
1176,66,41,13911,4,Sẽ quay lại,2025-08-06 22:07:14.287+00
1177,89,37,13920,5,,2025-11-30 22:40:45.482+00
1178,81,42,13945,3,Bình thường,2025-08-17 09:17:20.572+00
1179,65,55,13948,5,Món ăn ngon!,2026-01-05 19:25:02.432+00
1180,71,53,13964,4,Sẽ quay lại,2025-10-21 22:00:54.496+00
1181,85,62,13969,4,Món ăn ngon!,2025-09-09 06:05:22.500+00
1182,76,60,13972,5,Món ăn ngon!,2025-12-09 07:35:21.122+00
1183,74,38,13990,4,,2025-08-15 17:38:00.764+00
1184,66,67,14004,4,,2025-07-31 10:55:39.026+00
1185,98,48,14023,5,Món ăn ngon!,2025-07-24 10:15:48.583+00
1186,80,51,14043,4,Món ăn ngon!,2025-08-02 10:02:40.746+00
1187,72,36,14048,2,Cần cải thiện,2025-03-17 11:54:14.156+00
1188,80,67,14056,4,Tuyệt vời!,2025-11-15 08:45:07.722+00
1189,65,53,14058,4,Sẽ quay lại,2025-04-16 12:54:42.023+00
1190,60,45,14063,4,Sẽ quay lại,2025-08-15 15:49:49.591+00
1191,94,65,14066,4,Tuyệt vời!,2026-01-16 07:26:50.140+00
1192,69,45,14076,3,Cần cải thiện,2025-04-11 19:53:36.971+00
1193,79,36,14083,1,Bình thường,2025-07-10 17:23:31.011+00
